"IncomeGroup","ChildrenInHH","Homeownership","PrizmCode","MonthlyMinutes","MonthlyRevenue","TotalRecurringCharge","DirectorAssistedCalls","OverageMinutes","RoamingCalls","DroppedCalls","UnansweredCalls","CustomerCareCalls","MonthsInService","UniqueSubs","ActiveSubs","CurrentEquipmentDays","AgeHH1","AgeHH2","Churn"
3,"No","Known","Suburban",417,43.49,55,0.5,6,0.7,4.3,16,0,7,2,1,217,22,44,0
9,"Yes","Known","Other",485,51.43,71,0.99,0,0,3,13.3,0.3,7,1,1,217,64,64,0
0,"No","Unknown","Other",1430,129.27,50,2.48,176,0,45.7,50.7,7.3,13,1,1,115,42,44,1
6,"No","Known","Other",308,60.61,45,1.24,63,0,1.3,20,0.7,9,1,1,278,32,44,0
7,"Yes","Known","Suburban",991,76.22,45,0.25,72,11.2,13.3,76.3,0,7,1,1,10,54,46,0
7,"No","Known","Rural",131,31.25,40,0.99,0,0,0,3,0,7,1,1,216,62,44,0
8,"No","Known","Other",271,31.02,40,0.25,2,0,2.7,22.7,3,11,1,1,34,44,44,0
9,"Yes","Known","Other",2,35.99,36,0,0,0,0,0,0,11,2,1,167,36,34,1
6,"No","Known","Town",237,40.56,55,0,0,0.3,1,13,0,7,1,1,216,32,44,0
1,"Yes","Known","Other",138,36.04,44,0,0,0,15.7,21,0.3,9,1,1,95,34,40,0
0,"No","Unknown","Town",602,41.58,57,0,0,0,5,32.7,7.3,7,2,2,216,42,44,1
5,"Yes","Known","Suburban",203,35.3,45,0,0,0,0,10.7,0,7,1,1,216,56,42,0
0,"No","Unknown","Other",868,104,70,1.73,48,0,27.3,8.7,9.7,7,1,1,67,42,44,0
4,"Yes","Known","Town",320,34.99,45,0,0,0,4,4,0.3,13,1,1,385,34,32,1
8,"No","Known","Other",649,66.59,45,0,90,0,18.7,51,0,11,1,1,324,50,52,1
0,"No","Unknown","Rural",394,50.09,60,0,0,0,10,16.3,0,11,1,1,324,42,44,0
3,"No","Known","Other",158,39.24,45,0.25,0,0,1,17.7,0,11,1,1,324,52,52,1
6,"No","Known","Suburban",1684,87.11,60,0.5,120,0,2,20.3,15,7,1,1,216,50,18,0
8,"Yes","Known","Town",61,61.52,70,0.99,0,0,0,0.3,0,7,2,2,216,38,40,0
0,"No","Unknown","Other",546,162,40,0,127,2.2,1.3,26.3,1,7,3,1,121,42,44,0
4,"Yes","Unknown","Other",963,65.84,60,0,26,4.8,7.7,85.3,7.3,7,1,1,216,48,44,0
9,"Yes","Unknown","Suburban",454,47.25,45,0.25,22,0,3.7,40.7,0.7,7,1,1,167,58,38,0
1,"No","Known","Town",202,35.3,45,0,0,0,2.3,11.7,0,7,1,1,216,34,64,0
0,"No","Unknown","Rural",526,106.89,55,0.99,83,27.8,2.7,19,0,13,2,2,385,42,44,1
1,"No","Known","Suburban",901,85.54,60,0,88,0,6.3,20.7,2,7,1,1,216,30,26,0
0,"No","Unknown","Suburban",542,56.76,43,0,54,0,2.7,52.3,0,11,1,1,324,42,44,0
0,"No","Unknown","Other",458,66.67,40,0,26,25.8,6,47,0,13,1,1,71,42,44,1
0,"No","Unknown","Town",53,34.99,45,0,0,0,0.3,4.3,0,11,2,1,324,42,44,0
6,"Yes","Known","Suburban",143,38.12,45,0.5,5,0.8,4.7,6.3,0,11,1,1,324,32,44,1
9,"No","Known","Town",595,58.02,55,1.24,28,2.1,16.3,3.3,3.3,9,1,1,15,58,54,1
3,"No","Unknown","Suburban",183,54.36,62,0.74,2,0.8,1.7,11.7,0,11,2,2,289,46,40,1
0,"No","Unknown","Other",567,115.55,64,0,45,45.7,10.7,25.7,2.7,9,1,1,278,42,44,0
0,"No","Unknown","Other",726,65.76,63,0,31,0,12.3,53,3.7,7,1,1,1,42,44,0
1,"Yes","Known","Town",622,63.26,67,2.48,14,0,7.7,26,3,9,1,1,14,82,72,0
6,"No","Known","Suburban",836,61.74,60,0,25,0.9,2,38.3,1,7,2,2,216,40,44,0
5,"Yes","Known","Suburban",308,60.48,70,0,1,0,2,21,0.3,11,2,2,324,48,42,1
0,"No","Unknown","Town",170,52.87,72,0.5,0,0.4,2.3,3.7,0,7,1,1,216,42,44,0
3,"Yes","Known","Town",479,38.17,55,1.49,0,1.4,40,47.7,2.7,7,1,1,216,28,28,0
1,"No","Unknown","Rural",684,36.48,45,1.49,0,0,5.7,7.3,0,9,1,1,278,70,66,0
8,"No","Known","Other",562,57.72,60,6.68,0,0,5.3,15.3,1,9,1,1,278,82,44,0
7,"No","Known","Other",448,38.99,45,0,0,0,5.7,28,0,13,1,1,111,46,46,0
9,"Yes","Known","Town",649,64.24,95,0.5,0,0,6.7,18,0,13,2,2,385,36,32,0
7,"No","Known","Town",811,56.11,60,2.72,8,0,17.3,41.3,0.3,9,2,2,268,46,52,0
6,"No","Known","Other",361,34.99,45,0,0,0,0,10,0,9,1,1,278,42,44,0
1,"No","Known","Town",692,36.83,45,0,5,0,4,14,1,11,2,2,324,42,44,0
3,"No","Known","Town",888,42.74,52,0.25,0,0,1.3,29.3,4.7,11,1,1,294,28,44,1
6,"No","Known","Suburban",505,70.84,55,0.5,99,0.5,5.3,13.7,0,7,1,1,216,18,44,0
6,"Yes","Known","Rural",614,38.79,10,0,82,0,6.3,23.3,0,13,2,2,202,78,76,1
6,"Yes","Known","Rural",1381,16.53,10,0,0,6.3,28,77.7,0,9,2,2,31,30,30,1
6,"No","Known","Town",1761,97.37,85,0,42,12,15.3,136.3,3.7,9,1,1,63,46,44,0
9,"Yes","Known","Suburban",207,36.01,45,0.5,0,0.4,12.3,20,0,9,3,1,278,56,58,0
0,"No","Unknown","Other",1362,60.26,60,0,3,0,11.7,11.3,16.7,7,1,1,113,42,44,1
6,"No","Known","Suburban",10,29.99,40,0,0,0,0.3,0.3,0,11,1,1,324,32,34,0
0,"No","Unknown","Town",1070,127.46,126,1.24,0,0.4,8.3,91.7,5.7,11,1,1,90,30,44,0
7,"No","Known","Other",160,38.99,45,0,0,0,0.3,16.7,0,11,1,1,324,52,54,1
5,"No","Known","Other",738,35.55,45,0.25,0,0,3.3,34.3,0,7,2,2,216,22,44,1
0,"No","Unknown","Other",27,10.46,10,0.25,1,0,0,1,0,13,3,3,385,42,44,0
5,"No","Known","Other",166,40.27,40,0.74,27,0,3,22.7,0,13,1,1,385,48,44,1
0,"No","Unknown","Other",518,65.11,60,1.73,43,0.4,3,37.3,1.3,11,1,1,324,42,44,1
0,"No","Unknown","Other",683,58.34,60,0.5,20,0,9,23.3,2,11,1,1,324,42,44,0
0,"No","Unknown","Other",151,37.18,45,0,0,1.9,1.3,0.7,0,7,4,2,216,42,44,0
3,"No","Known","Rural",246,39.94,45,0.25,2,0,2,12.7,2.7,9,1,1,278,44,42,0
0,"No","Unknown","Suburban",740,100.61,74,0.99,161,3.6,3.3,32,0.3,9,1,1,278,42,44,0
0,"No","Unknown","Other",1496,41.69,40,0,4,0,13,58.7,3.7,11,1,1,324,42,44,0
7,"Yes","Known","Other",44,44.99,55,0,0,0,1.7,18.3,0,13,1,1,385,44,44,1
0,"No","Unknown","Suburban",1658,136.82,45,0.25,290,0,27.3,69,8,11,2,2,132,42,44,0
6,"No","Known","Suburban",1246,44.6,45,0.5,25,0,6.3,34,6.3,7,2,2,216,40,40,0
6,"No","Known","Town",1170,88.66,85,6.93,0,6.4,5.7,28.3,0,13,1,1,295,44,44,0
6,"Yes","Known","Town",1665,249.89,83,6.43,304,19.4,4.3,30.3,1,9,1,1,278,48,46,0
0,"No","Unknown","Other",654,50.09,60,0,0,0.1,1.7,61.7,1.7,9,1,1,278,42,44,0
0,"No","Unknown","Suburban",910,41.09,45,0,17,0,9,66.3,15,11,1,1,42,42,44,1
7,"No","Known","Other",475,63.97,70,0,0,6.5,16,20,0,9,3,3,278,28,44,0
9,"No","Known","Suburban",138,35.48,45,0.5,0,0,0.3,1.7,0,13,1,1,306,60,58,1
6,"Yes","Known","Suburban",1016,54.17,55,0,39,0.2,4,33.3,0,7,1,1,216,46,38,0
1,"Yes","Known","Other",1708,140.68,105,1.24,127,0,24,59.7,3,11,2,1,58,32,44,1
6,"No","Known","Other",270,50.23,55,1.24,0,0,0,13,2.7,11,2,2,324,42,44,1
7,"No","Known","Town",536,69.33,70,2.23,0,3.1,12.3,26.3,0,11,3,3,23,30,44,1
0,"No","Unknown","Town",516,43.36,46,0.25,1,0.3,3.3,29.3,2,9,1,1,201,42,44,0
3,"Yes","Known","Suburban",308,76.26,80,0.5,19,0,2,14.3,1.7,11,2,2,324,30,44,1
3,"Yes","Known","Suburban",2,10.1,10,0,0,0,0,2,0,11,2,2,83,50,64,1
6,"No","Known","Other",315,45.18,45,0,2,5.3,0,8.3,0,13,1,1,385,26,26,1
6,"Yes","Known","Other",672,17.12,10,0.5,28,0,19.7,38.7,0.3,9,2,2,278,32,32,0
6,"No","Unknown","Rural",1010,83.46,45,4.21,56,10.3,10.7,13,0.7,7,4,3,216,58,58,0
2,"No","Known","Other",363,35.3,45,0,0,0,4,23.7,0,7,2,2,216,32,28,0
0,"No","Unknown","Other",468,31.57,40,0,2,0.7,3.3,27.7,0,7,2,2,216,42,44,0
0,"No","Unknown","Suburban",872,109.23,107,7.42,0,2.8,1.7,17,0,11,2,2,169,42,44,0
0,"No","Unknown","Suburban",719,56.47,60,2.48,0,0,4.3,57.7,0,11,3,3,315,42,44,0
7,"Yes","Known","Rural",674,34.99,45,0,0,0,3.3,167.3,5,11,1,1,324,54,46,1
6,"Yes","Known","Town",782,64.22,47,0.74,74,0,1.7,25.3,0.7,9,1,1,278,32,28,1
1,"No","Unknown","Town",622,52.56,45,0.25,49,0.2,1.7,14.7,0,11,2,2,280,42,44,1
0,"No","Unknown","Town",1469,141.05,66,4.95,168,0,11.7,131,21.7,13,1,1,202,42,44,1
3,"Yes","Unknown","Suburban",1322,80.98,60,0.99,75,0,36,146.7,16,13,1,1,366,42,44,0
6,"Yes","Known","Town",176,29.04,10,1.24,44,2.9,3.3,5.3,0.7,13,3,3,16,56,18,1
0,"No","Unknown","Other",196,36.23,45,1.24,0,0,5.3,20.7,3.7,13,1,1,158,42,44,0
6,"No","Unknown","Other",353,43.36,40,0,27,0,2,134,0,11,2,2,112,42,44,1
0,"No","Unknown","Town",404,48.74,45,0.5,34,1.4,5.3,84.7,0,13,1,1,355,42,44,0
0,"No","Unknown","Other",1282,57.58,45,0.99,48,0.7,3.7,104.3,8,13,1,1,385,42,44,1
6,"No","Known","Town",160,31.49,40,0.74,1,0.1,1.7,21.7,0,7,1,1,216,34,80,0
8,"No","Known","Suburban",1360,61.48,48,0.5,62,0,7.7,16.3,0,9,1,1,278,42,44,0
6,"No","Unknown","Other",370,46.64,40,0.99,45,0,14,15.3,0,9,2,1,278,42,44,0
3,"No","Unknown","Other",1461,53.13,43,1.49,174,0,3,5,3.7,13,1,1,234,42,44,0
4,"Yes","Known","Other",634,54.91,60,0.74,24,0,2.3,41,3.7,13,2,2,385,30,30,1
0,"No","Unknown","Rural",1178,33.49,20,0.5,60,0,18,29,0,11,3,3,323,42,44,0
6,"No","Known","Other",536,58.83,10,0,140,0,2,5.3,0,13,3,3,384,36,74,0
9,"No","Known","Suburban",600,59.54,60,0.25,31,0,5.3,7.3,0,9,3,1,277,52,44,0
9,"Yes","Known","Suburban",1746,154.63,70,4.46,289,7.5,28,123.3,1.7,7,1,1,215,50,46,1
7,"Yes","Known","Suburban",850,72.27,10,0.25,200,0,5,62.7,0,9,2,2,277,32,34,1
8,"Yes","Known","Suburban",298,60.98,70,0.99,0,0,2.3,11.7,0,13,2,2,384,32,38,1
4,"No","Known","Suburban",251,33.72,45,0,0,0.4,1.3,22.3,0,9,1,1,277,42,36,0
6,"Yes","Known","Suburban",432,28.2,34,0,4,0.5,2.7,23.7,0,13,1,1,189,40,38,0
3,"No","Known","Other",614,51.09,45,0.25,39,1.8,1.7,10,0,7,1,1,215,28,44,0
6,"No","Known","Other",368,77.45,77,0,56,0,9,14.7,0,7,2,2,215,34,44,0
4,"No","Unknown","Other",524,51.22,60,0.74,1,0,11,55.3,0,9,1,1,277,42,44,0
4,"No","Known","Town",358,42.79,42,1.24,9,2.7,4.7,21.7,8.7,9,2,2,3,48,44,0
8,"No","Known","Suburban",54,29.99,40,0,0,0,0.7,4.7,0,11,1,1,323,42,44,0
7,"No","Known","Town",269,34.99,45,0,0,0,0,16,2.3,13,1,1,384,54,56,0
1,"No","Known","Suburban",267,11.18,10,0.5,3,0,2.3,46.7,0.3,11,2,1,323,76,70,0
1,"No","Known","Other",662,76,60,2.23,51,0,0.7,17,2.7,13,1,1,161,30,44,0
4,"No","Unknown","Other",938,92.92,95,0,0,0.1,40.3,1.7,7.3,7,1,1,215,36,44,0
0,"No","Unknown","Other",504,47.04,50,0.99,13,1.3,4.3,15,1.7,11,1,1,323,42,44,0
5,"Yes","Known","Other",652,65.93,60,1.24,4,13.3,23.7,42,0,11,4,1,297,26,64,1
7,"No","Known","Suburban",239,52.49,62,0,0,0,10,11,0,11,1,1,323,42,44,0
6,"No","Known","Other",363,45.82,45,0,33,1.6,4.7,10.3,0,7,1,1,215,38,32,0
0,"No","Unknown","Other",292,55.47,50,2.97,0,2.5,5,10.3,0,9,1,1,277,42,44,0
8,"Yes","Known","Suburban",16,64.06,95,0,1,0,1.3,6.7,0,9,2,2,48,32,34,0
0,"No","Unknown","Other",84,10.3,10,0,1,0,1.3,7,0,9,3,3,277,42,44,1
6,"Yes","Known","Other",85,30.96,40,0,0,1,0.7,3,0,11,1,1,302,36,34,0
4,"Yes","Known","Suburban",145,10,10,0,0,0,0,4,0,11,3,3,323,44,44,1
8,"No","Known","Town",423,10,10,0,0,0,3,14.7,0,11,2,2,323,54,54,0
6,"No","Unknown","Other",118,35.16,45,0,0,0.2,1,14.3,0,13,1,1,384,24,44,1
9,"No","Known","Rural",326,42.44,45,2.72,14,0,5.3,32,0,13,2,2,384,42,44,1
5,"No","Known","Town",18,34.99,45,0,0,0,0.7,0.3,0,11,2,1,323,40,38,1
6,"Yes","Known","Rural",84,39.3,45,0,0,0,0.7,16.3,0,7,1,1,215,36,36,0
7,"No","Known","Suburban",66,30.45,40,0,0,0.2,2.7,12.7,0,7,1,1,215,42,44,0
6,"No","Unknown","Town",428,36.71,45,0.25,0,0,4.7,14.7,4,7,1,1,215,28,44,0
7,"Yes","Known","Rural",48,41.61,50,0.5,0,1.1,0.3,7.3,0,9,1,1,277,42,44,1
0,"No","Unknown","Other",1426,118.2,51,3.46,167,0,15,125.3,5.7,9,1,1,5,42,44,0
6,"Yes","Known","Suburban",771,104.05,45,6.93,166,0,13.3,110.3,0,11,3,2,323,52,46,0
6,"Yes","Known","Suburban",247,10.07,5,0.74,2,3.8,14.3,30,0.3,11,2,2,323,50,46,0
1,"No","Known","Town",582,102.42,45,2.48,174,3.9,10.3,24,0.7,9,1,1,277,34,44,0
4,"No","Unknown","Other",258,35.98,45,0.99,0,0,2.3,20,0,11,2,2,323,42,44,0
0,"No","Unknown","Other",108,10,10,0,0,0,2,8,0.3,9,3,3,277,42,44,0
0,"No","Unknown","Other",909,44.97,10,2.97,128,0,16.7,77.7,0,13,2,2,158,42,44,0
6,"No","Known","Other",308,87.34,80,0.74,49,6.4,7.3,14,0,7,2,2,215,24,44,0
7,"Yes","Known","Suburban",106,63.09,70,0.25,0,2.3,4.3,2.3,1.7,7,2,2,215,56,70,0
9,"Yes","Known","Suburban",306,35.9,45,0.5,0,0,10,50,0,7,1,1,215,50,20,0
9,"No","Known","Suburban",202,34.99,45,0,0,0,4,8.7,0,11,1,1,323,74,44,0
3,"Yes","Unknown","Town",456,37.76,45,0,0,2.8,5.3,30,0,11,3,1,323,36,36,0
1,"No","Known","Other",246,34.91,34,0.25,0,7.2,1,22,0,13,1,1,384,32,44,1
4,"No","Known","Other",146,89.83,80,0.99,0,23.3,1.7,6,0,7,2,2,215,36,34,1
5,"No","Known","Other",168,35.98,45,0.99,0,0,1.7,11.3,0.3,11,1,1,323,50,44,1
0,"No","Unknown","Suburban",193,45.95,30,5.45,0,0,13.7,21,2.7,7,2,1,215,42,44,0
8,"No","Known","Suburban",890,101.45,73,0,116,2.7,10.3,83,1,7,1,1,215,42,44,0
0,"No","Unknown","Town",513,34.99,45,0,0,0,4,23,14.3,9,1,1,277,42,44,0
0,"No","Unknown","Town",339,59.38,62,0.5,0,0,7.3,27,1,11,1,1,323,42,44,0
4,"No","Known","Other",94,60.52,72,0,0,0,0.7,5,0,7,2,2,214,40,48,0
0,"No","Unknown","Other",769,25.46,34,0.25,0,0.9,20,33.3,2.7,7,1,1,215,42,44,0
5,"Yes","Known","Other",257,39.19,40,0,10,1.2,1.3,6.7,0,7,2,2,215,46,42,0
4,"No","Known","Town",521,18.69,16,1.24,2,0,3.3,11,0.7,9,3,1,277,28,44,0
7,"No","Unknown","Other",1434,68.04,70,0,22,0,18,2.3,3.7,7,1,1,215,42,44,1
0,"No","Unknown","Suburban",103,34.99,45,0,0,0,0,0.7,0,13,2,2,384,30,44,0
5,"No","Known","Town",872,49.56,60,1.49,26,2.6,8,52.3,10,13,1,1,147,60,72,0
7,"Yes","Known","Suburban",2285,125.24,64,7.92,240,0,8,77.7,10.3,9,1,1,233,30,44,0
0,"No","Unknown","Other",114,39.25,45,0,0,0.3,3.3,20,0,11,1,1,323,42,44,0
6,"No","Known","Town",1476,38.01,45,0,8,0,5.7,27.7,3.7,9,1,1,277,64,44,0
9,"No","Known","Other",591,113.88,55,0.5,143,14.9,3.3,17.3,0,13,1,1,384,56,54,0
0,"No","Unknown","Other",171,49.5,47,0.25,23,3.8,2.7,64.3,3.7,13,2,2,384,42,44,1
0,"No","Unknown","Suburban",1197,43.48,45,0,24,0,2.7,8,3.3,13,1,1,384,42,44,0
0,"No","Unknown","Rural",278,37.55,40,0.5,9,0,0.7,6.3,0,9,2,2,64,42,44,0
6,"No","Known","Other",1634,102.99,95,0,72,0,12,119.7,0,13,1,1,384,50,50,0
0,"No","Unknown","Town",991,93.22,45,0,166,0,13.7,6,0.3,9,1,1,277,42,44,0
5,"No","Known","Suburban",648,53.86,55,4.7,11,0.3,12,32.7,4.7,11,1,1,323,56,24,0
3,"Yes","Known","Other",80,38.26,47,0,0,0.9,0,9,0,7,1,1,215,64,64,0
0,"No","Unknown","Other",416,10.57,10,0,0,0.2,1,40.3,0,7,4,3,215,42,44,0
6,"Yes","Known","Suburban",157,55.23,45,1.49,0,18.3,2.3,9,0.3,7,1,1,215,34,32,0
6,"No","Known","Other",145,12.98,19,0.25,0,0,1,6.7,0,9,1,1,277,36,36,0
5,"No","Known","Other",4,31.21,38,0,0,0.8,0,0,0,11,1,1,323,56,46,0
5,"Yes","Known","Other",324,57.22,45,4.95,41,0,6.3,28,0,7,1,1,215,36,44,0
1,"No","Unknown","Town",572,52.18,41,0,41,0,7,27.3,0.3,13,1,1,252,42,44,0
7,"Yes","Known","Town",348,37.72,10,2.97,87,0,1.3,16.7,2,11,2,2,323,40,34,1
0,"No","Unknown","Other",438,54.81,10,0,145,0,3.7,51,0,11,3,2,323,42,44,1
3,"No","Known","Other",478,95.98,95,0.25,0,10.7,6.7,14.7,0,13,1,1,384,58,44,0
0,"No","Unknown","Other",580,54.22,60,0,1,0,8.7,34.3,4.7,11,1,1,159,42,44,1
2,"No","Known","Rural",29,49.75,55,0.25,0,0.5,0.3,0.7,0,11,1,1,323,46,44,1
6,"Yes","Known","Suburban",298,32.41,40,1.24,3,0,2.7,30.7,3.7,11,1,1,323,48,30,0
9,"No","Known","Other",357,48.91,45,4.21,28,0,5,24,0,13,1,1,384,40,38,0
0,"No","Unknown","Suburban",1817,177.59,135,11.63,112,0.5,16,104,2.7,9,1,1,277,42,44,1
3,"No","Known","Other",424,59.33,46,0.25,63,1.2,8.3,54.7,0,13,1,1,384,42,44,0
3,"No","Unknown","Other",1090,57.72,60,0,0,7.3,18.7,58,4.7,7,2,1,173,54,30,0
3,"No","Known","Other",1171,177.13,55,1.49,368,1.9,5.3,33,0.7,9,1,1,277,36,26,0
5,"No","Known","Town",287,36.12,45,0,0,0.2,1.3,11,4.7,7,1,1,215,56,54,0
0,"No","Unknown","Rural",672,54.8,56,0,30,0.6,7.3,14.3,6.3,11,2,1,323,42,44,1
0,"No","Unknown","Other",536,41.79,45,0,18,0,26.7,37,2.7,9,1,1,277,40,44,0
4,"No","Known","Suburban",470,86.94,80,0,34,2.7,3.7,19.7,0.7,11,3,3,323,28,28,1
7,"No","Known","Other",355,34.63,40,0,13,0,3,20.7,0,11,1,1,323,58,56,0
6,"No","Known","Suburban",142,30.28,40,0,1,0,2.7,31,0,9,1,1,277,52,44,0
5,"No","Known","Suburban",105,30.3,40,0,0,0,0.7,7,0,7,3,3,107,50,26,0
6,"No","Unknown","Other",130,60.66,70,0,0,0.7,1.3,9,1,11,2,2,323,42,44,1
4,"No","Known","Other",30,30.76,40,0,0,0.5,1,0.3,0,7,2,2,215,50,44,0
9,"No","Known","Other",167,45.46,55,0,0,0.5,1.7,9,0,11,1,1,323,52,50,0
2,"No","Known","Other",82,43.78,49,0.25,0,0,1.3,8.3,2.3,9,1,1,173,48,46,0
3,"Yes","Known","Town",523,65.75,45,0.5,86,0.2,1.7,30,0,9,3,3,277,48,46,0
9,"Yes","Known","Other",550,83.66,45,3.22,46,29.2,3,17.7,0,9,1,1,177,34,32,0
0,"No","Unknown","Suburban",986,58.47,50,0,48,0,1.7,28.3,0,9,1,1,277,42,44,0
7,"Yes","Known","Suburban",286,40.68,45,0,16,0,5.7,16.3,0.7,9,1,1,277,42,42,0
4,"No","Unknown","Other",397,31.84,10,0.99,70,0,3,12,0,13,2,2,384,42,44,0
2,"No","Known","Other",458,46.54,50,4.7,1,0.2,13,27,0,11,1,1,323,52,30,0
0,"No","Unknown","Town",1446,117.76,68,0.99,163,0.4,3.3,23.7,20.3,7,1,1,215,42,44,0
0,"No","Unknown","Other",740,38.4,45,0,10,0,11.3,50,5.7,11,1,1,323,42,44,1
6,"No","Known","Suburban",922,36.23,45,1.24,0,0,11.7,44.7,0,9,1,1,277,24,44,0
6,"No","Unknown","Other",123,35.38,45,0,0,0.4,3.3,9.7,0.3,11,1,1,323,24,44,0
6,"No","Known","Suburban",114,43.02,45,0,0,0.6,2,2.3,1,7,1,1,215,56,54,0
9,"No","Known","Rural",132,60.24,70,0.25,0,0,0,3,0,13,2,2,384,46,58,0
5,"No","Known","Other",400,43.15,52,0.5,21,0,3.3,15,0,7,1,1,215,30,44,0
3,"No","Known","Town",84,38.83,50,0,0,0.1,0.3,3.3,1.3,7,1,1,185,42,42,0
7,"Yes","Known","Other",947,94.45,49,0,120,0,6,47.7,0,13,1,1,384,52,50,0
0,"No","Unknown","Other",1372,85.72,60,0.25,116,0,14,13.7,0,7,1,1,215,42,44,0
9,"No","Known","Suburban",274,35.09,45,0,0,0,3,42.7,0.7,9,3,1,277,50,48,0
0,"No","Unknown","Other",1782,154.6,50,3.71,277,0,13.3,36.7,1.7,9,1,1,277,42,44,0
0,"No","Unknown","Town",967,59.09,64,0.25,17,0,10,48.3,1.3,13,1,1,384,42,44,0
0,"No","Unknown","Suburban",768,59.03,40,2.23,30,5.1,33.3,65.3,0.3,13,1,1,192,42,44,0
2,"Yes","Known","Other",337,45,45,2.48,21,0.1,9.7,67.7,0,13,1,1,384,24,20,1
5,"No","Unknown","Suburban",1114,77.33,61,2.72,22,2.7,9.3,153,12.3,7,1,1,35,48,44,0
9,"Yes","Known","Suburban",611,51.44,45,0,47,0,2.7,75,4.7,13,1,1,233,48,42,0
0,"No","Unknown","Other",1379,43.14,45,0.5,21,0.2,8,97.7,13.7,13,1,1,52,42,44,1
6,"No","Known","Other",614,35.73,45,0.74,0,0,3.3,0.7,1.7,13,1,1,384,24,44,0
4,"No","Known","Suburban",368,36.13,45,0,3,0,3.3,37.3,0,13,2,2,384,34,30,0
0,"No","Unknown","Other",515,45.38,50,0.5,14,0,4,8,0,11,1,1,323,42,44,0
7,"Yes","Known","Rural",278,34.99,45,0,0,0,0.7,10,0,11,2,2,323,52,54,0
9,"Yes","Known","Suburban",278,35.19,45,0,0,0.2,15.7,8.3,0,11,1,1,323,48,44,1
0,"No","Unknown","Other",896,91.91,60,0.25,67,0,2.7,50.7,2.3,7,2,2,75,42,44,0
0,"No","Unknown","Town",166,34.51,40,0.25,0,0,1.3,12.3,0,7,1,1,156,32,44,0
9,"Yes","Known","Town",1084,46.73,45,1.98,27,0,1.3,230,18.7,7,1,1,215,42,44,1
4,"Yes","Known","Suburban",111,61.94,70,0,6,0,1.3,28.7,3.3,13,3,2,384,46,42,0
7,"No","Known","Other",438,35.8,45,0.5,0,0,13,32,5,7,1,1,76,32,44,0
9,"Yes","Known","Town",312,37.36,40,0,20,0,1.3,14,0,7,2,2,215,46,40,0
0,"No","Unknown","Other",682,82.81,49,0.25,110,0,8.7,154.7,1,7,2,1,215,42,44,1
9,"Yes","Known","Suburban",375,16.12,10,1.49,15,0.8,4.7,28.3,0,9,2,2,276,34,46,0
6,"No","Known","Suburban",502,43.88,55,0.25,8,1.8,4,9,0.3,7,1,1,215,34,44,1
7,"No","Known","Suburban",540,108.31,45,1.73,202,1,11.7,32.7,0,11,2,1,31,24,44,0
9,"Yes","Known","Suburban",738,34.99,45,0,0,0,5,19,5,11,2,1,322,52,42,0
3,"No","Unknown","Other",1311,68.3,58,0,49,1.9,26.7,0,5.3,13,2,1,383,44,28,1
9,"No","Known","Rural",80,10.25,10,0.25,0,0,4.7,8.3,0,13,2,1,383,50,44,1
3,"No","Known","Suburban",2,38.99,45,0,0,0,0,0,0,13,1,1,383,38,32,1
4,"No","Known","Town",488,35.09,45,0,0,0.1,0.3,18.3,0,11,1,1,322,80,68,1
0,"No","Unknown","Other",1117,46.46,55,0.25,4,0,22.7,16.3,9.3,9,1,1,276,42,44,0
7,"Yes","Known","Suburban",14,37.8,55,0,0,0,1,3,0.3,7,2,2,214,44,44,0
9,"No","Known","Town",1163,165.18,55,3.46,334,0,19.7,86.3,0.7,13,1,1,383,52,50,1
0,"No","Unknown","Other",981,41.59,50,0,2,0.1,9.3,97.3,3.3,9,1,1,155,42,44,0
0,"No","Unknown","Suburban",62,34.99,45,0,0,0,0.7,3,0,11,3,1,322,42,44,0
3,"No","Known","Other",560,48.19,39,1.98,31,0,8.3,5.3,0.3,13,3,1,242,26,22,0
0,"No","Unknown","Suburban",264,63,77,0,0,0,2.3,13.7,0,7,3,3,214,42,44,0
9,"Yes","Known","Suburban",531,101.69,75,0.99,89,4.1,2.7,32.3,0.3,9,2,2,10,36,36,0
3,"No","Known","Town",942,67.14,70,0.25,17,0,1.7,22,9.7,11,2,2,322,32,44,1
0,"No","Unknown","Other",431,67.67,38,0,112,0,28.7,77.7,13.3,7,1,1,214,42,44,0
6,"No","Known","Suburban",324,40.43,50,0.25,0,0,4,28.3,0,11,1,1,322,26,44,1
0,"No","Unknown","Other",315,40.56,45,0.99,0,4.6,17.7,24.3,0,11,1,1,322,42,44,0
0,"No","Unknown","Suburban",945,44.51,45,0.25,26,0,6.7,36.7,1.7,11,1,1,322,42,44,1
6,"No","Known","Other",1258,106.34,85,0.25,120,1.2,12.7,50.7,1.3,11,1,1,322,46,46,0
0,"No","Unknown","Other",71,34.99,45,0,0,0,0.3,3,0,13,1,1,383,42,44,1
3,"No","Known","Suburban",78,30.91,30,0.5,0,0.2,1,2.7,0,7,1,1,214,36,40,0
9,"Yes","Known","Town",22,60.94,70,0,0,0,0,3,0,7,5,3,214,50,42,1
0,"No","Unknown","Other",450,49.65,50,2.72,20,0,4.7,27,0,13,3,1,218,42,44,0
9,"Yes","Known","Town",846,52.55,47,0.25,12,10.8,4.3,22.3,2,9,1,1,276,48,42,1
