"IncomeGroup","ChildrenInHH","Homeownership","PrizmCode","MonthlyMinutes","MonthlyRevenue","TotalRecurringCharge","DirectorAssistedCalls","OverageMinutes","RoamingCalls","DroppedCalls","UnansweredCalls","CustomerCareCalls","MonthsInService","UniqueSubs","ActiveSubs","CurrentEquipmentDays","AgeHH1","AgeHH2","Churn"
7,"No","Unknown","Other",952,149,30,0,340,0,28.7,131,0,16,1,1,458,50,44,1
8,"No","Known","Suburban",436,78.4,30,0,131,0,6.3,31,0,16,1,1,458,32,44,1
5,"No","Unknown","Suburban",65,30.2,40,0.25,0,0,2.7,5.7,0,16,1,1,213,66,22,1
7,"No","Known","Other",107,31.2,30,0.99,0,0,0,4,0,12,1,1,350,30,44,1
4,"Yes","Known","Rural",298,47.1,30,3.96,34,0.1,1.3,10.3,0,16,4,4,458,52,54,1
6,"No","Known","Suburban",165,30.8,30,0,0,0.9,1.3,11.3,0,14,2,2,412,40,40,1
0,"No","Unknown","Suburban",860,82.7,10,0.5,278,2.7,6.7,38.7,0,12,4,3,350,42,44,1
6,"No","Unknown","Other",523,32.9,40,0,0,0,12.7,11,0,12,2,1,350,42,44,1
9,"No","Known","Other",194,34.4,30,0.25,0,0,1.7,21.7,1.7,14,1,1,412,48,46,1
6,"Yes","Known","Other",751,59.1,30,0,68,0,5.7,66,2,12,1,1,350,40,38,1
0,"No","Unknown","Suburban",616,53.8,48,0.74,10,0.5,1.3,53.7,6.3,12,1,1,124,42,44,1
5,"No","Known","Other",389,55,40,0.25,42,0,4,21.3,0,18,1,1,519,26,26,1
5,"No","Known","Rural",1411,62.2,70,0.25,6,0.3,36.7,71.3,1.3,18,1,1,370,56,56,1
6,"No","Known","Suburban",624,76.7,50,4.7,74,0,1,23,0,14,1,1,412,28,22,1
6,"No","Known","Rural",235,38,40,2.48,16,0,1.7,8.3,0,16,1,1,207,32,28,1
0,"No","Unknown","Suburban",474,34.4,40,0,11,0,2.7,22.3,4,14,2,2,412,42,44,1
4,"No","Known","Other",593,66.2,30,1.73,88,0,8.7,17,0,11,1,1,349,40,44,1
4,"Yes","Known","Suburban",379,47.8,57,0.5,12,0,9.3,81.7,1.7,11,1,1,205,44,42,1
9,"No","Known","Other",44,23.2,20,0,0,0,0,0.3,0,16,2,2,369,32,34,1
0,"No","Unknown","Town",224,47,10,0,82,10,3.3,5,0,18,3,3,518,42,44,1
5,"Yes","Known","Other",798,101,75,0,141,0,3.3,40.3,0,18,2,2,518,54,32,1
0,"No","Unknown","Other",515,36.3,44,0,0,0,22.7,32.7,0.7,14,1,1,26,42,44,1
0,"No","Unknown","Rural",578,102,53,2.23,148,0,11.3,83.3,6.3,11,2,2,349,42,44,1
0,"No","Unknown","Other",100,108,110,3.71,0,0,3.3,0,0,11,2,2,273,42,44,1
4,"No","Known","Other",316,59,45,3.22,4,14.2,13,38,4,11,1,1,125,28,28,1
4,"Yes","Known","Rural",402,60,70,0,0,0,9.3,16.7,0,18,6,4,204,42,44,1
7,"Yes","Known","Town",357,25.2,10,0.25,44,2.2,1.7,9,0,11,2,2,349,42,38,1
9,"No","Known","Town",77,30.2,40,0.25,0,0,0,2.7,0,18,6,2,114,32,36,1
5,"No","Known","Suburban",1115,65.1,62,0,66,0,13.7,46.3,0.7,16,3,2,457,62,24,1
0,"No","Unknown","Town",333,70.7,55,0.25,73,0,9,15.7,0,18,1,1,518,42,44,1
3,"No","Known","Suburban",514,64.7,45,0,87,0.3,2.3,9.3,1.3,18,2,2,518,48,44,1
9,"No","Known","Suburban",430,43.5,45,0.25,4,6.4,0.7,13.7,0,11,1,1,349,62,62,1
0,"No","Unknown","Other",384,56,40,0,74,0,1.3,11.7,0,18,1,1,300,42,44,1
3,"Yes","Known","Suburban",692,87.2,89,1.24,44,0,9.7,122,0.3,11,1,1,349,74,74,1
3,"Yes","Known","Other",32,16.7,17,0,0,0,0,4,0.7,11,1,1,349,40,42,1
5,"No","Known","Other",2074,184,60,2.72,319,0.4,20,71.3,9.3,14,1,1,107,30,44,1
7,"Yes","Known","Other",250,35,45,0,0,0,5,15,0,16,1,1,342,50,52,1
5,"No","Known","Other",159,31.4,30,0,3,0,0.3,26.7,0.3,11,2,2,348,32,44,1
4,"No","Known","Town",230,47.9,45,4.7,0,0,2,3,0,11,2,1,348,38,44,1
5,"Yes","Known","Other",225,40.9,32,0.5,23,0.2,0.3,23,0,16,1,1,456,54,80,1
0,"No","Unknown","Other",1028,60.4,60,4.21,10,0,9.7,161,4.3,14,1,1,410,42,44,1
0,"No","Unknown","Other",1034,98.8,85,4.21,0,6.7,8.7,33.7,0,11,1,1,348,42,44,1
3,"No","Known","Other",1316,89.7,60,0.74,112,0,12.7,97,5.3,16,1,1,456,28,44,1
6,"No","Unknown","Suburban",3352,130,84,0.74,318,0,18.7,169,15.7,18,1,1,118,30,44,1
9,"No","Known","Town",116,39,45,0.74,0,0,1,17,0,11,1,1,348,38,34,1
1,"No","Known","Other",6,23.7,30,0.25,0,0,0.7,1,0,11,1,1,348,64,44,1
7,"No","Unknown","Other",90,31.5,40,0.25,0,1.2,0.7,2,0,16,2,1,456,58,28,1
0,"No","Unknown","Other",4339,354,10,1.98,1117,0,37.3,74.3,2,11,2,2,348,42,44,1
0,"No","Unknown","Suburban",322,55.1,40,0.5,70,0,1.3,35.3,0,14,1,1,244,42,44,1
4,"Yes","Unknown","Other",2237,107,85,2.48,53,0.2,27.7,103,9.7,11,1,1,59,34,38,1
0,"No","Unknown","Other",566,59.2,70,1.24,0,0.8,7,38,1.3,11,2,2,348,42,44,1
4,"No","Unknown","Other",315,64.4,50,2.23,0,0,5.7,2.3,0.3,11,1,1,348,28,44,1
6,"No","Unknown","Town",1270,125,79,1.98,104,0,18,54,2.3,11,1,1,106,36,44,1
4,"Yes","Known","Town",1105,89.7,10,0,255,0,9.7,19,0,18,2,2,517,32,28,1
5,"Yes","Known","Other",1733,102,63,1.98,79,5.8,19.3,22.7,12,11,1,1,78,56,54,1
8,"No","Known","Other",770,35.8,45,0.5,0,0,4.3,34.7,4,11,1,1,348,32,28,1
3,"No","Known","Other",596,75.7,54,0.25,83,0,2,56,2.7,14,3,2,89,48,34,1
6,"Yes","Known","Other",52,13.3,10,0,2,0,0,1.7,1.7,11,2,2,348,30,32,1
6,"No","Known","Other",115,30,30,0,0,0,8,8,0,16,2,1,456,42,44,1
2,"No","Known","Other",613,54.3,60,0,0,0.3,24.3,17.3,1,13,1,1,409,64,62,1
8,"Yes","Known","Suburban",194,31.1,40,0,0,0.4,0.3,4,0,11,1,1,347,58,54,1
6,"No","Known","Town",530,56.3,63,0.74,0,0,39,2.7,1.3,17,2,1,516,38,68,1
1,"No","Unknown","Other",717,102,40,0,204,0,23,106,6,11,2,2,347,68,40,1
0,"No","Unknown","Suburban",64,47.6,23,0.74,60,0,0,0.7,0,17,2,1,391,42,44,1
3,"Yes","Unknown","Other",469,37,30,0.5,8,0,7,82,0,13,1,1,409,46,20,1
3,"Yes","Known","Town",742,78.6,30,0.74,179,0.1,13.7,91.3,2.3,13,1,1,409,94,44,1
7,"Yes","Known","Suburban",49,10.7,10,1.98,5,0,0.3,1,0,15,3,3,455,50,48,1
6,"Yes","Known","Other",96,13.2,10,0,0,0,0,10.7,0,11,2,2,347,46,44,1
6,"No","Known","Other",536,86.3,80,0,65,0,2.7,6.7,1,13,2,2,409,40,44,1
1,"No","Unknown","Other",1084,192,58,0,190,0,28,127,5.3,13,2,2,409,20,44,1
7,"Yes","Unknown","Other",872,64.2,45,2.97,99,0,11,28,2.3,13,1,1,109,22,22,1
6,"Yes","Known","Town",802,66.6,55,0,0,9.5,5.7,52.3,0,13,1,1,55,40,40,1
5,"No","Known","Other",1516,193,50,0.74,418,1.5,2.3,206,11,15,2,2,455,24,44,1
0,"No","Unknown","Other",73,24.1,23,0.25,0,0.7,0.7,1,0,15,1,1,455,42,44,1
9,"Yes","Known","Suburban",305,35.2,10,0,84,0,1,34.7,0,11,2,2,347,46,42,1
0,"No","Unknown","Other",571,49,35,0.25,30,1.1,1.3,10.7,1.3,13,1,1,408,42,44,1
0,"No","Unknown","Suburban",100,34.4,30,0.25,11,0,3.3,11.3,0.3,11,2,1,346,42,44,1
0,"No","Unknown","Other",130,40.2,50,0.25,0,0,0,4.7,0,15,1,1,454,42,44,1
3,"Yes","Known","Other",303,31.2,30,0,0,0,20,0,0,11,1,1,332,60,56,1
3,"No","Known","Other",1117,85.5,95,0.5,0,0,21.3,67.3,0,13,1,1,189,42,44,1
0,"No","Unknown","Suburban",259,59.7,30,0,85,0,2.7,8.3,1.3,13,1,1,408,42,44,1
7,"No","Known","Other",105,65.7,10,1.98,54,0,2,17.7,0.3,11,1,1,345,56,56,1
7,"Yes","Known","Suburban",488,50.8,50,0.5,0,0.2,3,23.3,9.7,13,1,1,408,50,54,1
0,"No","Unknown","Other",818,73.1,60,0,77,0,9.7,69.7,0,11,1,1,346,42,44,1
0,"No","Unknown","Town",519,153,43,0,338,2.2,0,23.3,1,13,2,2,77,20,44,1
4,"Yes","Known","Suburban",287,17.7,10,4.21,0,1.5,5.3,28,0,11,2,2,346,46,50,1
9,"No","Known","Other",100,27.4,35,1.24,3,0,0,4.7,0,11,1,1,346,42,44,1
4,"Yes","Known","Other",226,115,70,3.46,14,0,0,5,0,13,2,2,138,40,26,1
6,"No","Known","Other",91,53.6,60,0.25,0,0.2,0.3,1.3,0,17,3,3,125,54,44,1
0,"No","Unknown","Town",1628,158,85,7.67,270,0,10.3,84.7,10.3,13,1,1,276,42,44,1
0,"No","Unknown","Other",387,38,45,0,0,0,2.3,34.3,0,13,2,2,408,42,44,1
6,"No","Known","Other",932,114,50,0.99,211,0,4.7,52.7,0,11,1,1,346,32,40,1
0,"No","Unknown","Rural",1713,128,115,8.91,42,5.2,28.3,58.3,3,15,1,1,454,42,44,1
6,"No","Known","Other",149,32.4,30,1.98,0,0,2.3,13,0,17,1,1,515,38,44,1
7,"Yes","Known","Suburban",262,53,60,2.97,0,0,4,11.3,0,13,2,2,408,44,44,1
0,"No","Unknown","Other",34,60,70,0,0,0,3,4.7,0,13,2,2,408,42,44,1
4,"No","Known","Other",208,69.2,30,0,19,0.2,4.7,17,1.3,13,1,1,109,76,74,1
9,"No","Known","Other",46,31.7,30,0,4,0,0,0,0,15,2,2,454,32,34,1
1,"No","Known","Other",49,33.8,30,0.25,0,0,2.7,13.3,0,11,1,1,140,72,44,1
0,"No","Unknown","Suburban",232,50.5,46,0,0,1.8,1.3,12.7,1,15,1,1,121,42,44,1
6,"No","Known","Other",452,97.2,30,0,252,0,8.3,15,0,13,1,1,407,30,28,1
2,"No","Unknown","Other",560,81.3,60,0,10,0.1,2,19,0.7,13,1,1,407,32,44,1
0,"No","Unknown","Other",396,61.6,60,9.9,0,0,8,19.3,0.3,11,1,1,345,42,44,1
9,"No","Known","Town",110,35.3,30,0,0,0,1,6.7,0,13,3,2,401,42,44,1
6,"No","Known","Town",140,27,30,0,0,0,2,2.7,6,17,1,1,514,24,44,1
5,"No","Known","Other",4284,174,160,6.68,237,0.6,85.7,172,18.3,15,1,1,145,42,44,1
1,"No","Known","Other",47,27.9,30,0,0,0.1,0.7,5.3,0,11,2,1,345,24,24,1
6,"Yes","Known","Suburban",339,50,60,0,0,0,2.3,10.3,2,13,2,2,407,50,50,1
0,"No","Unknown","Other",339,33.6,40,0,0,0,2,4.3,0,11,1,1,345,42,44,1
5,"No","Unknown","Other",217,27.7,37,0,4,0,3.7,14,0,11,1,1,345,42,44,1
6,"No","Known","Other",54,31,40,0.5,5,0.2,0.7,0.7,0.3,13,1,1,407,32,44,1
4,"Yes","Known","Rural",773,119,60,0.25,104,37.5,0,0,0,13,1,1,383,46,48,1
1,"No","Unknown","Other",1756,76.7,60,5.94,61,3,20.3,204,7.3,15,1,1,453,26,66,1
8,"No","Known","Suburban",124,10.8,10,0,0,0,4.3,0,0.7,15,2,2,330,26,66,1
0,"No","Unknown","Other",73,33.3,30,0,0,0,2.7,4.7,0,11,1,1,345,42,44,1
3,"No","Known","Other",120,30.3,30,0,0,0,3.3,7.7,0,11,1,1,345,50,24,1
0,"No","Unknown","Other",658,52.8,50,0,7,0,6,35.7,4.7,15,1,1,269,42,44,1
6,"No","Known","Suburban",1194,119,60,0.74,52,0,11.3,109,10,11,1,1,136,50,32,1
6,"No","Unknown","Town",164,62.7,60,0,7,0,1.7,8.7,0,11,2,2,327,30,44,1
6,"No","Known","Other",188,69.3,70,0,0,0,7.3,22,0.7,11,3,2,94,56,48,1
7,"No","Known","Other",1235,66.3,60,0,33,0,20.3,98.3,0,11,3,3,19,38,44,1
0,"No","Unknown","Other",641,61,70,0.99,0,0,14.7,56.7,0.3,13,1,1,407,42,44,1
0,"No","Unknown","Other",1186,54.5,70,0.5,5,1.5,6,39,1.7,11,1,1,345,42,44,1
7,"Yes","Known","Town",238,39.6,40,2.72,19,0,2.7,21.3,0.7,17,2,2,501,50,52,1
0,"No","Unknown","Town",872,36.8,36,0,0,0.8,8.3,93.3,20,17,2,2,513,42,44,1
5,"No","Unknown","Suburban",286,41.1,30,0,3,0.1,0,0,0,13,1,1,300,42,44,1
9,"Yes","Known","Suburban",27,10,10,0,0,0,0.7,0,0,17,4,3,197,44,50,1
0,"No","Unknown","Other",6,10.2,10,0,0,0,0.7,0.3,0,13,3,3,385,42,44,1
9,"Yes","Known","Suburban",727,51.8,60,0,0,1.4,11.7,41,1.7,11,1,1,344,48,50,1
0,"No","Unknown","Suburban",81,12.8,10,0,10,0,0.3,3,0,11,2,2,338,42,44,1
6,"No","Known","Suburban",405,59.6,30,1.49,80,0,6,43.7,0,17,2,2,513,26,26,1
5,"No","Known","Other",340,30.3,40,0,0,0,7.7,36.3,1,11,3,3,344,40,44,1
2,"No","Known","Other",480,60.4,50,0,0,0.1,7.7,29.7,9.7,13,1,1,95,26,44,1
7,"No","Known","Other",345,53.9,40,0.5,66,0,7.7,37.3,0,11,1,1,344,42,44,1
0,"No","Unknown","Other",557,83.3,85,0,9,7.8,4.3,20.7,0,11,2,2,344,42,44,1
2,"No","Known","Other",842,87.4,30,0,90,14.6,12.7,72.3,0,15,3,3,66,36,36,1
9,"Yes","Known","Suburban",8,9.59,10,0,0,0,0,1.7,0,11,2,2,343,60,54,1
0,"No","Unknown","Suburban",653,52.5,62,0,0,0,13.3,17.3,0,11,1,1,278,42,44,1
0,"No","Unknown","Other",370,29.9,40,0.5,2,0,3.7,5.7,4.3,11,1,1,338,42,44,1
9,"No","Known","Other",1365,173,110,0,206,1,36.7,39.7,6.7,15,1,1,143,58,52,1
0,"No","Unknown","Suburban",2575,174,112,2.48,266,0,24,43.7,4,17,1,1,512,42,44,1
6,"No","Known","Other",212,64.9,67,0,21,0.5,0.3,14,1.7,11,2,2,343,58,50,1
6,"Yes","Known","Suburban",148,14.3,10,0,11,0.9,0.3,6.3,0,15,2,2,451,36,38,1
3,"No","Known","Suburban",99,35,45,0,0,0,0.3,4.3,0,13,2,1,403,52,28,1
3,"No","Known","Suburban",2271,162,79,2.72,348,0.2,9.7,108,5.3,11,1,1,70,36,40,1
9,"Yes","Known","Suburban",397,37.4,40,2.72,10,0,18.3,20.3,1.7,11,1,1,343,44,18,1
4,"No","Known","Town",341,35,45,0,0,0,0.7,5.7,0,17,1,1,512,72,70,1
7,"No","Known","Other",1114,52.7,45,0,50,0,10.7,17.7,0,11,1,1,343,48,44,1
0,"No","Unknown","Other",246,63.2,60,0,0,0,4.3,21.7,0,15,1,1,451,42,44,1
7,"No","Known","Town",548,35.2,30,0,5,0.3,5.3,21.3,0,11,1,1,343,58,48,1
7,"No","Known","Other",549,73.3,50,0,76,0,0.7,14,2.3,11,1,1,343,46,44,1
5,"Yes","Known","Other",286,84.9,24,0,25,0.8,2,26,1,15,1,1,451,40,40,1
6,"No","Known","Suburban",625,137,52,1.24,236,0,6.7,34.7,0,11,2,1,210,40,44,1
6,"No","Known","Other",373,61.1,70,0.5,0,0.1,3.7,12.7,2.7,11,1,1,343,38,44,1
8,"No","Known","Suburban",1402,70.7,45,0,99,0,5,76.3,0.3,17,1,1,315,28,44,1
6,"Yes","Known","Other",406,44.4,45,1.98,20,0,2.3,38.7,2.3,11,1,1,342,34,32,1
6,"No","Known","Rural",1225,103,10,0,297,0,22.3,88.7,0,15,4,3,450,22,44,1
8,"No","Known","Other",130,11.4,10,0.25,4,0.4,2.7,13.7,0,11,3,3,342,48,44,1
7,"No","Known","Suburban",82,30.3,40,0,0,0,2.7,10.7,0,11,5,3,342,52,52,1
5,"Yes","Known","Other",2569,30.4,10,2.48,46,0,4.7,22.3,0,17,4,4,249,28,28,1
6,"Yes","Known","Suburban",240,31,30,0,20,0,1.3,25.3,0.3,11,1,1,342,50,50,1
0,"No","Unknown","Other",669,41,45,0.74,27,0,7.7,31.7,7.7,11,1,1,342,42,44,1
7,"Yes","Known","Other",2571,114,85,2.23,140,0,2.7,173,4.7,15,1,1,41,46,42,1
0,"No","Unknown","Other",15,27.1,18,0,0,0,0,0,0,15,2,1,450,42,44,1
6,"No","Known","Suburban",55,11.4,10,0.25,0,1.1,0.3,4,0,13,2,2,404,52,72,1
6,"No","Known","Other",1332,154,75,4.7,292,0,3.3,40,0,11,1,1,342,30,44,1
6,"No","Known","Other",338,20.4,10,0,34,0,3.3,31.7,0,17,2,2,511,42,44,1
6,"Yes","Known","Other",392,139,25,0.5,292,0,7,57.3,7.7,15,1,1,170,56,48,1
6,"No","Known","Other",84,34.6,30,0,0,0,14,29,0,11,1,1,342,46,20,1
3,"No","Known","Town",662,131,95,8.91,124,1.6,1,17.7,0.3,13,2,2,404,20,44,1
6,"Yes","Known","Other",1492,169,77,0.5,235,0,8.7,64.7,0,11,2,2,61,34,44,1
8,"No","Known","Other",159,50,60,0,0,0,4.3,22.7,0,15,1,1,449,42,44,1
4,"No","Unknown","Other",193,52.5,30,0.5,62,0.3,0,0.7,0,17,2,1,510,42,44,1
0,"No","Unknown","Rural",147,89.1,30,0,52,2.2,4,11.3,0,15,1,1,449,42,44,1
0,"No","Unknown","Other",1078,62.6,70,0.5,7,0,7,43.3,0,15,3,2,214,42,44,1
6,"No","Known","Town",20,32.6,40,0,0,2.3,0,1,0,11,1,1,341,54,56,1
0,"No","Unknown","Suburban",27,23.9,30,0,9,0.2,0.3,2,0,15,4,1,449,42,44,1
6,"Yes","Known","Other",104,56.5,70,0,0,0,0.3,2,0,15,2,2,449,34,34,1
0,"No","Unknown","Suburban",22,40,40,0,0,0,0,6,0,15,1,1,449,42,44,1
2,"No","Known","Suburban",88,78.4,10,0.74,55,0,2,13.3,0,11,2,2,61,42,44,1
0,"No","Unknown","Other",321,37.6,40,0,19,0,9,370,5.7,11,2,2,341,42,44,1
0,"No","Unknown","Other",304,50.8,50,0,0,0,16.7,37,0.3,17,1,1,510,42,44,1
9,"Yes","Known","Town",760,53.9,60,0.25,0,0,16,19,0,11,1,1,341,52,52,1
6,"No","Known","Town",100,40.7,40,0,0,0.8,0.7,17,0,13,1,1,403,64,66,1
7,"Yes","Known","Suburban",374,54.3,60,0,0,0,5.3,10.3,0,13,1,1,403,52,46,1
6,"Yes","Known","Other",213,50,70,0,0,0,2,8.3,0,15,2,2,449,46,46,1
0,"No","Unknown","Other",575,36.8,36,0.5,0,0,6.7,46.7,0.7,11,2,2,341,42,44,1
0,"No","Unknown","Other",683,42,50,0.74,0,0,8,106,17.3,17,1,1,334,42,44,1
6,"Yes","Known","Suburban",62,19.2,15,0,4,0,1,3.7,0,15,2,2,448,40,40,1
6,"No","Known","Town",245,41.9,30,1.24,32,0.1,2.7,32.3,5.3,11,1,1,65,24,44,1
4,"Yes","Known","Other",59,10.3,10,0,0,0,4,11.3,0,11,2,2,340,44,20,1
3,"No","Unknown","Other",1781,185,62,0,316,0,5.7,21.3,0,15,1,1,112,22,44,1
6,"No","Known","Other",176,24.5,29,0,0,0,3.7,34.3,1.3,11,2,1,286,42,34,1
0,"No","Unknown","Other",1147,84.7,60,0.25,111,1,6,25,3.7,13,3,2,326,42,44,1
0,"No","Unknown","Other",1648,208,160,0.5,124,5.7,13.7,21.3,0,11,2,2,340,42,44,1
0,"No","Unknown","Suburban",318,51.2,20,0.99,112,1.9,1.3,13.3,0,11,2,2,340,42,44,1
0,"No","Unknown","Other",21,9.14,9,0,0,0,0,2,0,13,2,2,402,42,44,1
7,"No","Known","Town",776,67.8,30,0.25,99,1,8,50.3,0.3,11,2,1,72,40,40,1
0,"No","Unknown","Other",366,56.5,60,2.97,0,0,9.3,77.7,1.7,13,1,1,357,42,44,1
0,"No","Unknown","Other",774,76.9,48,0.25,102,0,18.7,87.3,7,13,1,1,69,42,44,1
1,"No","Unknown","Other",52,20,20,0,0,0,1.3,7.3,0,17,3,3,509,42,64,1
0,"No","Unknown","Other",650,50,60,0,0,0,18,65,3,11,1,1,316,42,44,1
0,"No","Unknown","Suburban",575,53.7,60,0,0,3.2,11.7,36,0.3,11,1,1,340,42,44,1
9,"No","Known","Suburban",193,32,30,0,2,0,1.3,9,0,15,2,1,447,52,52,1
0,"No","Unknown","Rural",26,70,80,0,0,0,0.3,2.3,0,15,2,2,447,42,44,1
4,"No","Known","Other",676,66.7,85,2.97,0,0,10.7,16.7,0.3,15,1,1,447,36,44,1
7,"No","Known","Suburban",641,56.2,45,3.22,20,6.8,6.7,26,6,17,3,3,194,38,44,1
1,"No","Unknown","Other",1289,66.2,70,1.24,29,0,12.3,54.7,4.7,15,1,1,233,24,44,1
0,"No","Unknown","Other",229,44,45,0,22,0.4,13,24.3,0,15,1,1,447,42,44,1
1,"No","Known","Other",1350,90.3,85,0,38,0,9.7,80.7,0,17,1,1,508,34,68,1
0,"No","Unknown","Town",1197,170,46,0.25,317,4.6,16.7,33.7,1.7,13,1,1,401,42,44,1
6,"Yes","Known","Other",653,67.7,50,0,47,0,3,10.7,0,11,1,1,339,54,48,1
3,"No","Known","Other",2294,183,183,5.2,0,0,35.3,169,3.7,17,1,1,228,32,80,1
0,"No","Unknown","Suburban",245,51.7,60,0,0,1.7,8,19.7,0,13,2,2,401,42,44,1
6,"Yes","Unknown","Suburban",224,42.8,30,0,22,0,3,12,0,13,1,1,394,28,44,1
7,"No","Known","Town",1136,46.6,10,2.23,120,0,9.7,32.7,2,13,2,2,401,30,30,1
9,"Yes","Known","Other",663,110,100,4.21,0,0,2.3,30.3,0.7,17,1,1,294,32,32,1
0,"No","Unknown","Other",23,30,30,0,0,0,0.3,6.7,0,17,1,1,507,42,44,1
7,"Yes","Known","Suburban",315,18.6,30,1.24,17,0.1,1,20.3,3.7,11,1,1,19,32,30,1
0,"No","Unknown","Town",326,86.1,70,0.25,88,0,0,0,0,13,2,2,400,42,44,1
8,"Yes","Known","Other",66,31.3,40,0.74,0,0.6,1.3,7.7,0,13,2,2,400,54,50,1
6,"No","Known","Town",14,22.3,29,0,1,0,0.3,1,0,15,1,1,446,54,44,1
0,"No","Unknown","Other",1064,151,90,6.68,259,0,6,72.7,1.7,15,2,2,446,42,44,1
0,"No","Unknown","Town",1282,178,60,3.71,387,0,9.7,97.3,8.3,11,1,1,338,38,36,1
0,"No","Unknown","Rural",773,55.6,60,0,19,0,4.3,18.7,0,17,1,1,270,42,44,1
6,"Yes","Known","Other",121,50,60,0,0,0,4,26.7,0,17,3,2,507,50,54,1
9,"No","Known","Suburban",134,95.5,105,0.5,0,0,3.3,7.7,0,17,2,2,507,46,44,1
5,"No","Known","Town",782,65.6,50,1.24,0,0,10.7,48,2,11,4,3,270,34,44,1
4,"Yes","Known","Other",384,42.4,40,2.48,0,0,6.7,62,0,17,1,1,507,48,44,1
6,"Yes","Known","Other",311,10.1,10,0,0,0,1.3,19,0,11,2,2,247,62,56,1
6,"No","Known","Other",751,35.1,10,4.95,58,3.2,9.3,27.3,0.3,13,2,2,400,36,36,1
6,"No","Known","Town",53,34.3,30,0.74,0,0,10.7,2.7,0,11,1,1,338,46,46,1
6,"No","Known","Town",306,29.2,40,0.25,0,0,4.7,60.3,3.3,11,1,1,338,42,44,1
0,"No","Unknown","Rural",535,53.8,44,0.25,40,3.9,9.3,12,5.7,11,1,1,338,42,44,1
9,"Yes","Known","Other",471,50,60,0,0,0,10,41.7,0,17,1,1,507,72,60,1
9,"No","Known","Other",121,23.4,20,0,0,3.2,0.7,2,0,11,3,3,337,46,46,1
5,"No","Known","Town",1493,107,70,14.4,88,2.1,65.7,0,0,15,3,3,355,52,44,1
0,"No","Unknown","Suburban",580,83.7,45,0,132,0,1.7,34,0.3,15,1,1,308,42,44,1
9,"Yes","Known","Town",91,53.5,60,0.25,0,0,0.7,4.7,0,11,2,2,321,46,46,1
1,"Yes","Known","Other",64,33.5,30,0,0,0,0.7,5.7,0,11,2,2,337,66,62,1
9,"No","Known","Town",1134,52.6,60,0.5,12,1,7.7,49.7,3.7,13,1,1,233,62,60,1
0,"No","Unknown","Other",281,15.6,10,0,18,0,0.3,2.7,0,17,2,2,506,42,44,1
1,"No","Unknown","Other",756,69.8,60,0,9,0,4.7,35,0,17,3,3,506,42,44,1
0,"No","Unknown","Suburban",1396,45.1,45,0,28,0,19.7,35.7,0.7,13,2,1,399,42,44,1
0,"No","Unknown","Town",392,65.3,50,0.25,46,18.2,3.7,15.3,0.3,11,1,1,337,42,44,1
5,"No","Unknown","Other",1187,71.9,67,0.25,46,0,45.7,13.7,14.7,11,1,1,337,42,44,1
5,"No","Known","Town",261,35.2,30,0,13,0,3,14.7,3,15,1,1,445,24,44,1
0,"No","Unknown","Suburban",1097,103,112,1.24,0,0,0,0,0,13,1,1,399,28,44,1
6,"Yes","Known","Other",429,58,50,0.25,42,0,1,11.7,4.3,13,1,1,399,60,50,1
3,"Yes","Unknown","Other",1247,177,30,1.98,381,0,29.3,63,0,11,2,1,95,42,38,1
9,"Yes","Known","Suburban",304,35,45,0,0,0,1,7.3,1.7,15,1,1,445,30,34,1
0,"No","Unknown","Other",476,53.2,60,0.25,4,1.5,3,22.3,5,17,1,1,226,42,44,1
0,"No","Unknown","Suburban",485,50.9,47,0,0,0,2,12.3,5,11,1,1,337,42,44,1
0,"No","Known","Suburban",947,92.1,85,0.74,62,0,8.3,34,0,11,1,1,336,36,44,1
6,"No","Known","Other",7,13.2,10,0,0,0,0.3,1.7,0,13,2,2,398,42,44,1
2,"No","Known","Other",182,34.8,30,0,0,1,2,18.7,0,11,1,1,336,30,28,1
5,"Yes","Known","Suburban",357,54.3,40,0.25,54,5.1,2.7,4,0,17,1,1,505,60,44,1
5,"Yes","Known","Town",1630,116,85,4.21,126,0.4,9,54.3,3.3,17,1,1,105,32,32,1
6,"Yes","Known","Other",634,35.6,35,0.74,14,0,14.3,108,2.7,11,1,1,171,46,48,1
6,"Yes","Known","Town",951,179,70,3.22,385,0.2,6.7,87.3,0,15,2,2,444,32,36,1
8,"No","Known","Other",38,44.7,7,0,0,0,0,0,0,13,1,1,398,36,44,1
7,"Yes","Known","Town",673,110,37,6.93,236,4.6,1.3,20,0.3,11,1,1,336,50,48,1
0,"No","Unknown","Suburban",236,50.2,50,0.25,0,0,3.7,15.3,0.7,17,2,2,505,28,44,1
4,"No","Known","Other",169,15.2,10,0,7,0,2,11.3,0,11,3,3,336,38,44,1
0,"No","Unknown","Other",1225,58,43,0,38,0,3.3,41.7,12.7,11,1,1,320,42,44,1
0,"No","Unknown","Suburban",916,79.5,60,1.24,94,0,5.7,51.3,5.7,13,1,1,43,42,44,1
0,"No","Unknown","Town",192,47.1,55,0.5,2,0.1,1.7,3.7,0.3,11,1,1,336,42,44,1
5,"Yes","Known","Other",144,30.8,30,0,0,0,1,7.7,0,13,3,3,398,42,44,1
6,"No","Known","Other",970,172,30,0,401,0,6,28.3,0,13,1,1,5,42,44,1
