"MonthlyMinutes","MonthlyRevenue","TotalRecurringCharge","DirectorAssistedCalls","OverageMinutes","RoamingCalls","DroppedCalls","UnansweredCalls","CustomerCareCalls","MonthsInService","UniqueSubs","ActiveSubs","CurrentEquipmentDays","AgeHH1","AgeHH2","Churn","IncomeGroup_1","IncomeGroup_2","IncomeGroup_3","IncomeGroup_4","IncomeGroup_5","IncomeGroup_6","IncomeGroup_7","IncomeGroup_8","IncomeGroup_9","ChildrenInHH_Yes","Homeownership_Unknown","PrizmCode_Rural","PrizmCode_Suburban","PrizmCode_Town"
586,65.4,45,0,87,0,14,91.3,4.7,11,1,1,317,46,44,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
57,37.3,45,0,0,2.3,3,2,0,11,3,2,182,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
348,39.2,47,1.73,0,0,7.7,5.3,0.7,13,1,1,378,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
327,35.3,45,0,0,0,1.7,6.7,0,7,5,3,209,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1172,52,40,1.24,50,0,4.7,44,10,13,1,1,88,66,64,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
318,42.4,45,0.25,20,0,5.3,32,2.7,11,1,1,317,42,44,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
86,42.7,47,0,0,0,0.3,1,1,11,2,2,316,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1091,52.6,45,0.25,50,0,0,13,12.3,11,1,1,317,58,46,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1040,64.9,45,0.25,73,0,1,54,8.3,13,1,1,378,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
279,16.2,10,0.74,22,0,2,5,0,11,2,2,317,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50,27.2,22,0.25,28,1.3,0.3,4,0,11,1,1,303,36,44,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1194,67.3,60,1.24,28,1.1,1.3,59.3,14,11,1,1,317,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
103,12,10,0,7,0,2,2.3,0,11,3,3,317,48,48,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1
180,15.9,10,0.25,19,0,3,6.3,0,11,3,3,317,48,48,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1
1045,63,45,4.46,67,0,27,2,0.7,11,2,2,71,52,44,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
764,50.6,60,0,0,0.5,3.7,61.7,0.3,11,1,1,307,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
763,75.5,85,0.5,0,0,5.3,20.7,2,11,1,1,317,52,44,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
198,42.2,45,0.5,20,0,0,4.7,0.3,11,2,2,317,44,40,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
417,46.3,55,0,0,0.9,10,35.3,1.3,7,1,1,209,52,46,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
19,34.5,41,0,0,0.1,1.3,2,0.7,11,1,1,316,28,44,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
101,26.2,45,0,0,0,1,9,0.7,11,1,1,28,56,62,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
351,57.4,45,0.74,33,4.5,9,42.7,0,11,2,1,98,42,44,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1073,46.6,52,0.99,22,0,7,37,3.3,7,1,1,209,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
224,30.3,40,0,0,0.3,3.7,14.7,0,11,2,2,317,42,40,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
604,68,45,0.5,91,0,3,31,2,13,1,1,378,42,44,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
597,15.4,10,5.45,0,0,4.3,30.3,0,13,2,2,377,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
825,62,65,2.97,0,0,14,91.7,0.3,11,1,1,316,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
978,67.6,70,0,32,0,19.3,21,0.3,7,2,1,208,56,44,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
142,36.2,45,1.24,0,0,1.7,1,0,9,1,1,270,50,50,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
916,134,49,1.49,181,15.8,7.7,42,0,13,1,1,377,32,32,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
190,35,45,0,0,0,1,17,0.3,11,2,2,316,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
350,13.6,10,0,14,0,1,12.3,0,11,4,4,316,60,56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
507,78.4,60,0.25,69,0.5,11,29.3,0,11,2,1,304,64,62,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
98,30,40,0,0,0,1,11,0.7,11,1,1,316,62,60,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
40,34.2,40,0,0,4,0,0,0,11,2,1,316,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1598,133,86,0,113,9.2,1.3,14.3,0.7,9,2,2,60,44,36,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
592,60.8,45,0,73,0.2,5.3,19.3,0.3,11,1,1,316,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
507,85,10,0.74,0,74.2,13.7,22.3,0,11,4,4,316,46,48,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
955,50.5,60,0,2,0,8,40.3,1,13,1,1,377,28,44,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
436,35.2,45,0.25,0,0,7,28,0.7,11,1,1,316,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1206,81,45,0,132,0,5.7,48.7,10.7,11,1,1,316,42,44,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1136,92.6,60,6.19,112,0.9,11.3,209,5,7,1,1,74,42,44,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
452,42.3,45,0,10,0,3,49,0,11,2,2,143,50,44,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
18,39,45,0,0,0,0.3,0.7,0,9,1,1,270,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22,30,40,0,0,0,0,6,0,13,1,1,377,38,44,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
248,51.2,40,0.99,48,0.6,1.7,25,0.7,9,3,3,24,54,44,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1438,95.4,80,0.74,114,0,5.7,95.7,2.7,7,1,1,208,42,38,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
12,39.3,45,0,0,0,0,1.3,0,7,2,2,208,78,74,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
836,61.3,69,0.25,33,0,8.3,19.7,0,7,1,1,202,52,52,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
188,13.3,10,0.5,7,0,0.3,16.3,0,13,2,2,71,54,44,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1136,51.4,45,0,47,0,27,23,1.7,9,2,2,270,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
435,43.1,45,0,14,3.3,6.3,18.3,0.7,13,3,1,377,38,36,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
202,36.1,45,0.74,0,0.1,2.3,9,0,7,2,2,208,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
215,57.5,60,2.48,1,0.7,0.3,7.7,0,13,2,1,377,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
117,61.9,70,0,4,0,0.3,2.7,0,7,2,2,207,48,42,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
288,35.2,45,0.25,0,0,1.3,14.3,0,11,1,1,315,54,54,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3076,396,74,30.4,530,49.5,15.7,355,47,13,1,1,132,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
415,43.5,45,0.25,24,0,2.3,35.7,0,11,3,1,315,28,30,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
88,39,45,0,0,0,1,8.3,0,11,1,1,315,46,46,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
950,64.2,10,0.25,179,0.3,0,0,0,11,2,2,101,42,42,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
12,19.8,20,0,2,0,0.3,1,0,13,1,1,376,54,80,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
560,35,45,0,0,0,5.3,38,7.3,13,1,1,376,46,44,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
448,45.4,45,8.41,6,0,1.3,87,0,11,1,1,315,28,44,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
335,47.1,45,0,34,0,1.7,14.3,0.7,13,1,1,376,36,32,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
377,35.9,45,0.5,0,0.4,3,13,0,11,1,1,315,54,50,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
758,42.4,45,0,21,0,1.7,33.3,0.3,11,1,1,315,36,44,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
324,10.6,10,0,0,0.6,1.7,45,0,11,2,2,315,42,44,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
220,56.8,30,0.5,66,2.7,6.3,18.7,0,7,1,1,207,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
683,102,45,3.46,93,29.2,16,2,0.3,9,3,3,269,50,50,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
169,44.2,34,0.74,46,0,3,13,6,7,3,1,207,30,44,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
158,35,45,0,0,0,1,1.7,0,11,2,2,315,56,56,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
708,60.8,60,4.7,7,0,12.7,72,2.7,13,2,1,376,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
974,36.5,45,1.24,0,0,4,24.7,8,7,1,1,207,66,62,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
228,42.1,47,0,13,0,1.3,21.7,0,11,3,2,315,22,44,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
348,54.9,45,0.99,54,0,0,12.3,0,13,1,1,376,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
536,45.4,30,0,57,0,10,13.7,5.7,13,2,2,376,44,42,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
305,49.1,45,0,40,0,4,8,0,13,1,1,376,26,44,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1271,122,45,1.24,244,0.2,17,95.7,5,11,2,1,315,50,44,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
182,32.4,40,0,0,0,0.3,15.7,0,13,1,1,376,64,66,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
426,85.7,105,0.74,0,0,14,32,0.7,13,1,1,255,54,54,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
602,82.1,45,0,123,0.1,13.7,34,0.7,13,1,1,376,40,36,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
571,52.5,42,0.74,29,0.8,2.3,22,0,11,1,1,146,22,18,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
498,17.5,34,0,0,0,3,38.7,17,13,1,1,376,42,38,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1482,35.3,45,0,0,0,16,92.3,44.7,13,1,1,375,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
158,58.3,67,0,0,0,2,12,1,7,3,3,207,48,48,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1139,35,45,0,0,0,3.7,124,20.7,11,1,1,58,42,44,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,60.1,70,0,0,0.2,0.7,2.7,0,13,1,1,376,84,88,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
172,11.2,10,1.24,0,0,1.3,15.3,0,13,4,1,376,46,46,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
649,104,42,0.25,201,0,3.3,38.3,0.3,11,1,1,315,72,24,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1097,77.7,43,0.25,104,4.1,10.3,17.3,11,11,3,3,112,54,48,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
899,39,45,0,0,0,15.7,24.7,7.3,11,1,1,61,28,44,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
366,35.5,45,0,0,0.4,1.3,17.7,0,11,1,1,315,46,40,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
632,48.9,45,0,20,9,24,44,0.3,11,1,1,315,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
323,48.8,45,0.5,38,0,0,0,0,11,1,1,101,32,26,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
58,36.8,45,0,0,1.8,0.3,10,0,11,2,2,315,30,28,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
379,57.1,48,2.23,8,0,7.3,5.7,2,7,1,1,119,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39,30,40,0,0,0,0,4.3,0,9,1,1,268,76,74,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
349,43.3,45,0,12,0,3.3,17.3,0,9,2,2,268,34,30,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
561,133,70,6.43,208,0,13.7,1,0,11,1,1,314,32,44,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
446,42.3,45,0,21,0,2.7,20.3,0,13,1,1,109,46,52,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
639,60.5,45,1.24,69,0,7,66.7,0,13,2,1,266,52,50,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
47,10.7,10,0,0,0.7,0,1.7,0,13,2,2,375,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
223,40.9,45,0,6,0,4.3,23.3,0,13,1,1,375,34,44,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
192,54.5,60,0.5,0,0,0.3,16,0,11,1,1,314,42,44,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
806,95.9,45,0,174,0,8.7,34.7,0,11,2,1,314,42,44,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
206,34.4,40,0,0,2.9,5,54,0,11,1,1,314,42,40,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
417,59.2,16,0,0,0,2.3,51,5,9,1,1,30,42,18,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
756,60.2,60,0.5,30,0.1,3,37,8.7,7,1,1,206,50,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
446,51,50,4.21,17,0,4.7,15,4.7,11,1,1,314,56,44,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1081,38.6,45,0.5,3,0,2,20.7,5,13,1,1,375,34,46,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
980,149,75,4.7,226,0,3.3,43.3,0,11,1,1,314,34,36,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
613,36.8,45,0,5,0,10,19.7,0,11,1,1,314,32,22,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
24,30,40,0,0,0,1.7,0,0,11,1,1,314,36,26,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
95,12.1,10,0,7,0,3.7,6,0,11,2,2,314,34,36,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1170,83.2,30,1.49,112,2,11.7,69.7,2,13,1,1,375,54,48,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
336,44.7,37,0,37,0,0.7,3.7,0,13,2,1,375,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
54,11,10,0,4,0,0,4.3,0,11,3,3,314,70,66,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
392,36.8,45,0,5,0,0.7,8.7,0.3,9,1,1,268,58,56,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
335,53.3,60,1.49,0,1.4,5.3,22,0,7,2,2,206,28,28,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
352,33.9,40,0.25,10,0,2.7,36.7,1.7,7,1,1,206,44,44,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2244,260,244,5.69,0,7.5,14.3,59,0,13,3,2,45,50,46,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
104,14.2,10,0,0,4.2,1.3,7.7,0,11,2,2,314,34,34,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
267,32.1,40,0.25,0,1.8,0,5,0.7,13,2,1,375,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
393,79.6,49,0.5,97,10.3,5.7,21,0.3,11,2,2,177,34,32,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
225,50.5,60,0.5,0,0,3.7,9.3,0,11,1,1,314,44,42,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
376,35,45,0,0,0,0,15,2.3,13,1,1,375,66,66,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
57,30,40,0,0,0,2,10,0,11,1,1,168,76,44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,37.3,30,0,12,1.2,11.3,39.3,4.7,13,1,1,375,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
142,11.8,10,1.49,0,0.2,2,7,0,7,2,2,206,44,42,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
80,95.4,80,0,1,0,1.3,8.3,0,11,2,2,65,42,42,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
30,21.2,30,0.25,0,0.9,0,4.7,0,11,1,1,314,64,44,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
887,11.8,10,0,0,1.7,5.7,41.7,0,13,3,3,103,50,48,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
44,64,70,0,0,0,2,8.7,0,11,2,2,72,44,44,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
218,20.3,10,0,30,2.8,1.7,10.7,0,9,4,4,268,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
434,61.1,55,1.73,32,3.6,10,66.7,2.7,11,1,1,314,60,44,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1478,88.2,65,0.25,110,0,13.3,312,6.3,11,1,1,97,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
153,52.5,60,2.48,0,0,0,15.7,3,12,2,1,364,36,44,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
720,36.4,45,0,2,0.6,5,32.3,2,11,4,3,311,24,44,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
718,76.2,85,1.24,0,0,6.7,29.3,0,11,2,2,314,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2148,124,85,0,122,0,43,72.3,5,11,1,1,314,36,44,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
625,47,47,0,27,0,5.3,49,10.3,11,1,1,314,28,44,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
292,35.2,45,0.25,0,0,6.3,57.3,1,11,2,2,203,76,76,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
75,35,45,0,0,0,0.3,7.3,0,11,1,1,314,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
168,75.7,70,0.74,48,0,4,5.7,0,7,2,2,206,26,50,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150,11.4,10,0,3,0,2,12,0.7,11,4,4,314,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
224,35.5,45,0.74,1,0.3,5,15,0,13,4,2,374,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1553,92.6,85,2.97,64,0.3,71,90,8,11,1,1,14,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
421,40,45,0.25,13,0.1,2.3,12.7,0,11,2,2,313,50,50,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
12,31.1,30,0,0,0.8,1.7,2,0,7,1,1,205,88,74,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
15,18.1,26,0,0,0,1,0.7,0,11,2,2,313,52,48,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
348,35.7,45,0.5,0,0,13,53.7,0,11,2,2,313,26,40,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1513,110,95,0.74,6,20.2,11,73.7,4,7,3,2,20,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
804,21,10,0.25,37,0,6.7,50,1,9,2,2,267,34,34,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
791,81.4,47,0.74,101,0,21,1,5,9,3,1,267,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
746,131,55,1.49,242,0,9.3,9.7,1.7,11,2,2,313,34,36,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
85,14.4,10,0.25,13,0.3,1.3,17,0,11,2,2,313,32,44,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1560,81.2,60,5.2,73,0,5.3,40.7,0.3,11,1,1,313,48,48,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
423,50.6,45,0.5,43,0,1.7,22.7,0,13,1,1,301,50,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
507,50.9,60,0,0,0.9,16,25.3,0,13,2,2,101,42,44,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1066,147,68,0.25,210,14.8,3.7,37.3,1.3,13,1,1,374,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
322,35.1,45,0,0,0.1,3.3,34.3,2.3,11,1,1,313,42,38,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
47,35,45,0,0,0,1.3,5.7,1,11,1,1,313,58,58,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
471,68.1,45,4.21,60,0,5.7,64.7,0.7,11,1,1,313,42,20,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
8,10,10,0,0,0,0.7,2.3,0,11,2,2,313,50,48,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
408,73,40,4.46,108,0.6,1.7,13.3,2,9,1,1,267,38,34,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
856,113,45,0.25,220,0.8,1,42.7,0.3,13,2,1,374,42,40,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
616,97.7,41,0.74,214,0,16.3,51,0,11,1,1,313,58,56,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
873,36.9,45,0,2,0,42.3,57.7,35.3,11,1,1,313,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
159,38.2,47,0.74,0,0,2.7,15,0,9,1,1,267,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
73,36,45,0,0,1,1.3,8.3,0,13,2,2,373,38,40,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
45,40.2,50,0.25,0,0,2.7,4,0,13,1,1,374,30,44,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1362,54.4,60,0.5,0,0,12.7,83.7,8.7,13,1,1,161,42,18,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
571,63.7,40,0.5,95,0.1,6.3,34,0.3,11,3,3,313,54,52,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
198,63.1,30,0.5,77,5.6,4.3,20.3,0,11,1,1,313,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
910,112,71,0,142,0,4.3,34.3,12.3,13,1,1,151,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
186,35.6,43,0,18,0,0.7,24.3,8.3,9,1,1,267,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
870,85.2,52,1.49,56,0,3,52.7,3.3,11,3,1,72,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
879,35,45,0,0,0,31.3,64.3,19.7,11,1,1,313,50,50,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
950,94.7,76,0,64,0.4,6,53,5,9,1,1,41,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2122,297,45,0,737,0,20.7,28.3,1,11,2,2,313,44,18,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1073,58.4,67,0,18,0.2,6.7,39.3,7.3,7,1,1,205,66,66,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
220,35,45,0,0,0,4.3,8.7,0,13,4,4,374,56,46,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
140,45.2,45,0.99,0,5.2,2,8.7,0,11,1,1,313,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9,29.7,30,0,5,0,0,0.3,0,11,1,1,313,40,44,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
540,90.6,40,0,173,0,1.3,40.7,0,11,1,1,313,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
356,30.1,40,0,0,0,4.3,24.7,12,13,1,1,288,40,44,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1084,74.2,60,0.5,66,0,15.3,23.3,0.3,11,1,1,66,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
112,30.7,40,0.25,0,0.4,4,0,0,13,1,1,374,56,54,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
522,104,70,0,0,40.2,4.3,19,0.7,11,1,1,313,30,62,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
703,45.6,52,0,0,0,9,39,2,9,1,1,267,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
120,49.7,56,0,0,0,8.7,24,2,13,1,1,301,32,24,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
580,32.9,34,0,12,1.4,1.3,14,3.3,13,1,1,373,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2234,103,95,2.48,8,0,13.7,185,15.7,9,2,1,266,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
450,67.4,45,0,90,1.1,3.7,33,0,13,5,3,367,58,58,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
364,35,45,0,0,0,6,33.3,0,11,1,1,312,50,48,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
386,48.8,50,0.74,8,0,7.3,31.3,6,13,3,3,211,42,44,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
371,42.9,45,0.74,20,0,6.3,24.3,5.3,13,1,1,373,42,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,65,45,0.74,63,6.5,3.7,22.7,0,11,1,1,312,38,36,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22,10,10,0,0,0,1.3,2,0,13,2,2,373,36,32,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
306,50.5,45,2.97,36,0,1,8.7,0.3,11,2,2,225,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
492,50.2,60,0.25,0,0,7.7,30.3,0,11,1,1,312,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
878,71.2,60,0.99,50,0.1,22,52.3,4,11,1,1,10,44,40,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
937,68.8,45,0.25,81,1.3,4.3,15,4,13,1,1,373,26,44,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
770,111,120,2.72,8,1.7,7.3,53.3,7.7,9,2,2,266,42,44,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1344,47,10,3.96,78,7.3,30.7,81.3,1.3,9,2,2,266,48,44,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1135,116,95,0.74,64,14.3,5.7,46,0.3,11,1,1,312,38,44,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
